file_name,label
/Volumes/SamDick/Grad Project/Data/ML/train/880.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/881.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/882.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/883.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/884.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/885.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/886.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/887.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/888.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/889.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/890.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/891.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/892.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/893.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/894.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/895.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/896.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/897.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/898.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/899.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/900.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/901.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/902.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/903.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/904.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/905.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/906.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/907.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/908.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/909.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/910.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/911.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/912.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/913.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/914.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/915.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/916.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/917.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/918.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/919.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/920.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/921.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/922.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/923.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/924.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/925.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/926.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/927.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/928.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/929.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/930.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/931.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/932.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/933.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/934.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/935.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/936.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/937.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/938.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/939.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/940.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/941.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/942.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/943.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/944.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/945.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/946.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/947.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/948.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/949.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/950.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/951.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/952.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/953.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/954.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/955.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/956.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/957.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/958.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/959.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/960.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/961.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/962.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/963.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/964.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/965.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/966.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/967.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/968.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/969.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/970.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/971.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/972.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/973.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/974.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/975.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/976.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/977.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/978.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/979.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/980.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/981.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/982.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/983.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/984.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/985.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/986.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/987.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/988.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/989.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/990.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/991.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/992.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/993.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/994.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/995.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/996.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/997.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/998.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/999.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1000.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1001.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1002.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1003.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1004.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1005.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1006.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1007.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1008.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1009.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1010.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1011.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1012.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1013.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1014.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1015.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1016.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1017.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1018.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1019.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1020.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1021.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1022.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1023.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1024.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1025.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1026.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1027.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1028.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1029.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1030.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1031.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1032.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1033.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1034.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1035.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1036.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1037.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1038.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1039.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1040.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1041.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1042.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1043.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1044.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1045.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1046.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1047.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1048.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1049.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1050.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1051.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1052.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1053.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1054.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1055.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1056.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1057.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1058.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1059.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1060.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1061.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1062.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1063.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1064.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1065.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1066.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1067.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1068.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1069.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1070.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1071.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1072.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1073.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1074.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1075.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1076.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1077.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1078.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1079.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1080.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1081.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1082.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1083.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1084.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1085.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1086.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1087.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1088.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1089.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1090.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1091.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1092.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1093.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1094.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1095.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1096.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1097.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1098.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1099.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1100.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1101.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1102.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1103.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1104.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1105.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1106.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1107.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1108.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1109.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1110.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1111.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1112.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1113.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1114.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1115.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1116.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1117.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1118.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1119.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1120.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1121.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1122.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1123.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1124.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1125.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1126.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1127.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1128.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1129.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1130.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1131.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1132.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1133.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1134.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1135.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1136.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1137.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1138.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1139.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1140.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1141.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1142.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1143.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1144.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1145.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1146.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1147.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1148.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1149.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1150.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1151.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1152.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1153.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1154.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1155.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1156.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1157.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1158.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1159.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1160.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1161.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1162.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1163.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1164.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1165.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1166.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1167.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1168.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1169.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1170.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1171.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1172.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1173.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1174.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1175.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1176.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1177.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1178.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1179.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1180.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1181.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1182.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1183.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1184.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1185.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1186.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1187.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1188.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1189.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1190.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1191.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1192.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1193.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1194.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1195.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1196.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1197.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1198.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1199.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1200.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1201.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1202.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1203.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1204.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1205.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1206.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1207.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1208.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1209.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1210.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1211.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1212.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1213.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1214.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1215.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1216.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1217.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1218.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1219.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1220.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1221.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1222.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1223.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1224.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1225.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1226.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1227.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1228.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1229.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1230.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1231.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1232.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1233.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1234.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1235.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1236.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1237.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1238.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1239.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1240.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1241.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1242.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1243.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1244.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1245.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1246.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1247.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1248.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1249.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1250.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1251.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1252.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1253.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1254.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1255.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1256.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1257.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1258.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1259.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1260.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1261.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1262.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1263.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1264.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1265.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1266.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1267.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1268.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1269.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1270.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1271.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1272.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1273.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1274.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1275.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1276.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1277.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1278.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1279.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1280.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1281.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1282.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1283.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1284.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1285.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1286.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1287.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1288.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1289.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1290.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1291.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1292.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1293.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1294.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1295.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1296.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1297.npy,1
/Volumes/SamDick/Grad Project/Data/ML/train/1298.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1299.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1300.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1301.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1302.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1303.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1304.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1305.npy,0
/Volumes/SamDick/Grad Project/Data/ML/train/1306.npy,0
